Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),FLAPS POSITION (Sensor V),GP Input 3,FUEL PRESSURE (PSI),PHEAT CONTACT (V),GP Input 6,GP Input 7,GP Input 8,LEFT LEVEL (gal),RIGHT LEVEL (gal),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
49.31,1,8,2019-03-30 20:16:02,+40.52901,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:02,+11.2,-0.5,190.3,0.0,-53,+0.1,-0.01,+1.0,99,+43,+22,0.0,30.06,+754,,,96,,120.0,-500,,0,0,,,+0,,,,+4,,,-48,,,,,,,,,60,+28,1072,1072,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.3,18.1,14.8,,,,,+64,+560,+68,+573,+61,+570,+65,+584,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.5,,,,,
49.56,1,8,2019-03-30 20:16:03,+40.52901,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:02,+11.2,-0.5,190.3,0.0,-53,+0.1,-0.01,+1.0,99,+66,+22,0.0,30.06,+754,,,96,,120.0,-500,,0,0,,,+0,,,,+4,,,-48,,,,,,,,,60,+28,1077,1077,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.3,18.1,14.8,,,,,+64,+559,+68,+573,+61,+570,+65,+584,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.8,+27.5,,,,,
49.81,1,8,2019-03-30 20:16:03,+40.52901,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:02,+11.2,-0.5,190.3,0.0,-53,+0.1,-0.01,+1.0,99,+94,+22,0.0,30.06,+754,,,96,,120.0,-500,,0,0,,,+0,,,,+4,,,-48,,,,,,,,,60,+28,1072,1072,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.3,18.1,14.8,,,,,+64,+559,+68,+573,+61,+570,+65,+584,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.7,+27.5,,,,,
50.06,1,8,2019-03-30 20:16:03,+40.52901,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:02,+11.2,-0.4,190.3,0.0,-53,+0.1,-0.01,+1.0,99,+110,+22,0.0,30.06,+754,,,96,,120.0,-500,,0,0,,,+0,,,,+4,,,-48,,,,,,,,,59,+28,1061,1061,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.3,18.1,14.8,,,,,+64,+559,+68,+574,+61,+571,+65,+585,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.5,,,,,
50.31,1,8,2019-03-30 20:16:03,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:03,+11.2,-0.4,190.3,0.0,-53,+0.1,-0.01,+1.0,99,+118,+22,0.0,30.06,+754,,,96,,120.0,-500,,0,0,,,+0,,,,+4,,,-48,,,,,,,,,59,+28,1064,1064,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.3,18.1,14.8,,,,,+64,+559,+69,+574,+61,+572,+65,+585,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.3,+27.5,,,,,
50.56,1,8,2019-03-30 20:16:04,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:03,+11.2,-0.5,190.3,0.0,-53,+0.1,-0.01,+1.0,99,+121,+22,0.0,30.06,+754,,,96,,120.0,-500,,0,0,,,+0,,,,+4,,,-48,,,,,,,,,59,+28,1069,1069,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.3,18.1,14.8,,,,,+64,+559,+69,+574,+62,+572,+65,+585,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.4,+27.5,,,,,
50.81,1,8,2019-03-30 20:16:04,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:03,+11.2,-0.5,190.3,0.0,-53,+0.1,-0.01,+1.0,99,+128,+22,0.0,30.06,+754,,,96,,120.0,-500,,0,0,,,+0,,,,+3,,,-48,,,,,,,,,59,+28,1070,1070,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.3,18.1,14.8,,,,,+65,+559,+69,+575,+62,+573,+65,+584,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.5,,,,,
51.06,1,8,2019-03-30 20:16:04,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:03,+11.2,-0.4,190.4,0.0,-53,+0.1,-0.00,+1.0,99,+143,+22,0.0,30.06,+754,,,96,,120.0,-500,,0,0,,,+0,,,,+1,,,-48,,,,,,,,,60,+28,1073,1073,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.3,18.1,14.8,,,,,+65,+559,+69,+575,+62,+573,+65,+584,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.7,+27.5,,,,,
51.31,1,8,2019-03-30 20:16:04,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:04,+11.2,-0.4,190.4,0.0,-53,+0.1,-0.00,+1.0,99,+147,+22,0.0,30.06,+764,,,96,,120.0,-500,,0,0,,,+0,,,,+1,,,-48,,,,,,,,,59,+28,1065,1065,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.3,18.1,14.8,,,,,+65,+560,+69,+575,+62,+573,+66,+584,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.5,,,,,
51.56,1,8,2019-03-30 20:16:05,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:04,+11.2,-0.3,190.3,0.0,-52,+0.1,-0.01,+1.0,99,+151,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+1,,,-48,,,,,,,,,59,+28,1068,1068,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.3,18.1,14.8,,,,,+65,+560,+69,+576,+62,+574,+66,+584,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.4,+27.5,,,,,
51.81,1,8,2019-03-30 20:16:05,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:04,+11.2,-0.3,190.4,0.0,-52,+0.1,-0.01,+1.0,99,+146,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+1,,,-48,,,,,,,,,59,+28,1068,1068,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+65,+560,+70,+576,+62,+574,+66,+584,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.5,,,,,
52.06,1,8,2019-03-30 20:16:05,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:04,+11.2,-0.4,190.4,0.0,-51,+0.1,-0.00,+1.0,99,+150,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+1,,,-48,,,,,,,,,59,+28,1070,1070,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+65,+561,+70,+576,+62,+574,+66,+585,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.5,,,,,
52.31,1,8,2019-03-30 20:16:05,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:05,+11.2,-0.4,190.4,0.0,-51,+0.1,-0.01,+1.0,99,+151,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+1,,,-48,,,,,,,,,60,+28,1073,1073,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+66,+561,+70,+577,+62,+574,+66,+585,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.5,,,,,
52.56,1,8,2019-03-30 20:16:06,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:05,+11.2,-0.3,190.4,0.0,-50,+0.1,-0.01,+1.0,99,+152,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+1,,,-48,,,,,,,,,60,+28,1073,1073,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+65,+561,+70,+577,+62,+574,+66,+586,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.5,,,,,
52.81,1,8,2019-03-30 20:16:06,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:05,+11.2,-0.3,190.3,0.0,-50,+0.1,-0.01,+1.0,99,+140,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1078,1078,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+66,+560,+70,+577,+63,+575,+66,+586,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.5,,,,,
53.06,1,8,2019-03-30 20:16:06,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:05,+11.2,-0.4,190.4,0.0,-49,+0.1,-0.00,+1.0,99,+147,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1078,1078,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+66,+560,+70,+577,+63,+575,+66,+586,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.7,+27.6,,,,,
53.31,1,8,2019-03-30 20:16:06,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:06,+11.3,-0.4,190.3,0.0,-48,+0.1,-0.01,+1.0,99,+138,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1077,1077,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+66,+560,+70,+578,+63,+575,+67,+587,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.6,,,,,
53.56,1,8,2019-03-30 20:16:07,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:06,+11.3,-0.4,190.3,0.0,-48,+0.1,-0.01,+1.0,99,+136,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1080,1080,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+66,+560,+70,+578,+63,+575,+67,+587,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.7,+27.6,,,,,
53.81,1,8,2019-03-30 20:16:07,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:06,+11.2,-0.4,190.3,0.0,-48,+0.1,-0.01,+1.0,99,+111,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1075,1075,12.8,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+66,+561,+70,+578,+63,+576,+67,+587,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.8,+27.6,,,,,
54.06,1,8,2019-03-30 20:16:07,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:06,+11.2,-0.4,190.3,0.0,-48,+0.1,+0.00,+1.0,99,+118,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1071,1071,12.8,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+67,+561,+71,+578,+63,+577,+67,+588,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.6,,,,,
54.31,1,8,2019-03-30 20:16:07,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:07,+11.2,-0.4,190.3,0.0,-48,+0.1,-0.01,+1.0,99,+106,+22,0.0,30.06,+763,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1072,1072,12.8,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+67,+561,+71,+579,+63,+576,+67,+588,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.6,,,,,
54.56,1,8,2019-03-30 20:16:08,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:07,+11.2,-0.3,190.3,0.0,-48,+0.1,-0.01,+1.0,99,+102,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1075,1075,12.8,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.2,18.1,14.8,,,,,+67,+561,+71,+579,+63,+576,+67,+589,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.6,,,,,
54.81,1,8,2019-03-30 20:16:08,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:07,+11.2,-0.3,190.3,0.0,-47,+0.1,-0.00,+1.0,99,+88,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1068,1068,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+67,+561,+71,+579,+64,+576,+67,+589,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.6,,,,,
55.06,1,8,2019-03-30 20:16:08,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:07,+11.2,-0.3,190.3,0.0,-47,+0.1,-0.01,+1.0,99,+104,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1069,1069,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+67,+562,+71,+579,+64,+576,+67,+589,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.4,+27.6,,,,,
55.31,1,8,2019-03-30 20:16:08,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:08,+11.2,-0.3,190.3,0.0,-47,+0.1,-0.00,+1.0,99,+75,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1068,1068,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+67,+563,+71,+579,+64,+576,+67,+589,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.4,+27.6,,,,,
55.56,1,8,2019-03-30 20:16:09,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:08,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.01,+1.0,99,+71,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1065,1065,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+67,+563,+71,+579,+64,+577,+67,+590,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.4,+27.6,,,,,
55.81,1,8,2019-03-30 20:16:09,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:08,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.01,+1.0,99,+59,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1067,1067,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+67,+563,+71,+579,+64,+577,+67,+590,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.4,+27.6,,,,,
56.06,1,8,2019-03-30 20:16:09,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:08,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.00,+1.0,99,+51,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1067,1067,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+67,+563,+72,+579,+64,+577,+68,+590,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.6,,,,,
56.31,1,8,2019-03-30 20:16:09,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:09,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.01,+1.0,99,+39,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1071,1071,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+68,+563,+72,+580,+64,+577,+68,+590,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.6,,,,,
56.56,1,8,2019-03-30 20:16:10,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:09,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.01,+1.0,99,+45,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1071,1071,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+68,+563,+72,+579,+64,+577,+68,+590,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.6,,,,,
56.81,1,8,2019-03-30 20:16:10,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:09,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.01,+1.0,99,+28,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1072,1072,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+68,+563,+72,+579,+64,+577,+68,+590,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.6,,,,,
57.06,1,8,2019-03-30 20:16:10,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:09,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.00,+1.0,99,+27,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1068,1068,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+68,+564,+72,+579,+64,+577,+68,+590,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.6,,,,,
57.31,1,8,2019-03-30 20:16:10,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:10,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.01,+1.0,99,+15,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1065,1065,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+68,+564,+72,+579,+64,+577,+68,+590,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.4,+27.6,,,,,
57.56,1,8,2019-03-30 20:16:11,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:10,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.01,+0.9,99,+10,+22,0.0,30.06,+762,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1060,1060,12.9,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+68,+564,+72,+578,+64,+577,+68,+591,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.4,+27.6,,,,,
57.81,1,7,2019-03-30 20:16:11,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:10,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.01,+1.0,99,+21,+22,0.0,30.06,+772,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1060,1060,13.0,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+68,+564,+72,+578,+64,+577,+69,+592,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.3,+27.6,,,,,
58.06,1,7,2019-03-30 20:16:11,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:10,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.00,+1.0,99,+28,+22,0.0,30.06,+771,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1061,1061,13.0,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.1,18.1,14.8,,,,,+69,+565,+73,+578,+65,+577,+69,+592,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.3,+27.6,,,,,
58.31,1,7,2019-03-30 20:16:11,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:11,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.01,+1.0,99,+26,+22,0.0,30.06,+771,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1066,1066,13.0,2.9,2.9,28.7,15.7,13.9,35.0,14.5,,+10.0,18.1,14.8,,,,,+69,+566,+73,+578,+65,+576,+69,+592,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.3,+27.6,,,,,
58.56,1,7,2019-03-30 20:16:12,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:11,+11.2,-0.4,190.3,0.0,-46,+0.1,-0.01,+1.0,99,+38,+22,0.0,30.06,+771,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1072,1072,13.0,2.8,2.8,28.7,15.7,13.9,35.0,14.5,,+10.0,18.1,14.8,,,,,+69,+566,+73,+578,+65,+576,+69,+592,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.4,+27.6,,,,,
58.81,1,7,2019-03-30 20:16:12,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:11,+11.2,-0.4,190.3,0.0,-46,+0.1,-0.01,+1.0,99,+42,+22,0.0,30.06,+771,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1072,1072,13.0,2.8,2.8,28.7,15.7,13.9,35.0,14.5,,+10.0,18.1,14.8,,,,,+69,+566,+73,+577,+65,+577,+69,+592,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.6,,,,,
59.06,1,7,2019-03-30 20:16:12,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:11,+11.2,-0.4,190.3,0.0,-45,+0.1,-0.01,+1.0,99,+58,+22,0.0,30.06,+771,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1066,1066,13.0,2.8,2.8,28.7,15.7,13.9,35.0,14.5,,+10.0,18.1,14.8,,,,,+69,+566,+73,+577,+65,+578,+69,+592,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.6,,,,,
59.31,1,7,2019-03-30 20:16:12,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:12,+11.2,-0.4,190.3,0.0,-45,+0.1,-0.01,+1.0,99,+35,+22,0.0,30.06,+771,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,59,+28,1070,1070,13.0,2.8,2.8,28.7,15.7,13.9,35.0,14.5,,+10.0,18.1,14.8,,,,,+69,+566,+73,+577,+65,+578,+69,+592,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.5,+27.6,,,,,
59.56,1,8,2019-03-30 20:16:13,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:12,+11.2,-0.4,190.3,0.0,-45,+0.1,-0.01,+1.0,99,+30,+22,0.0,30.06,+771,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1074,1074,13.0,2.8,2.8,28.7,15.7,13.9,35.0,14.5,,+10.0,18.1,14.8,,,,,+69,+566,+73,+577,+65,+578,+69,+592,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.6,,,,,
59.81,1,8,2019-03-30 20:16:13,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:12,+11.2,-0.4,190.2,0.0,-45,+0.1,-0.01,+1.0,99,+24,+22,0.0,30.06,+771,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1073,1073,12.9,2.8,2.8,28.7,15.7,13.9,35.0,14.5,,+10.0,18.1,14.8,,,,,+70,+566,+73,+577,+65,+578,+69,+593,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.6,+27.6,,,,,
60.06,1,8,2019-03-30 20:16:13,+40.52902,-78.64906,48,0.0,0.0,+11.8,,,,,20:16:12,+11.2,-0.4,190.2,0.0,-45,+0.1,-0.01,+1.0,99,+28,+22,0.0,30.06,+771,,,96,,120.0,-500,,0,0,,,+0,,,,+2,,,-48,,,,,,,,,60,+28,1079,1079,12.9,2.8,2.8,28.7,15.7,13.9,35.0,14.5,,+10.0,18.1,14.8,,,,,+70,+566,+73,+576,+66,+578,+70,+593,,,-100,+4.996,,+28.7,+4.998,,,,+15.7,+13.9,+59.7,+27.7,,,,,
